# phiref ra dec tc mc q costheta_jn psi logdistance spin1 spin2 logL
6.272323383512474315e+00 4.019537012746208227e-01 -1.306071289277672409e-01 1.186302519755226374e+09 3.089153645737249576e+01 6.062770265036105943e-01 -8.795539304340886932e-01 3.035510259219988072e+00 7.214398243104784392e+00 4.955614447115117699e-02 5.738659797677083674e-01 -1.494803000000000065e+04
2.473167514580621784e+00 1.784402441730854050e-01 -6.158919551519356217e-01 1.186302519750327349e+09 3.295660877785847731e+01 8.881851265498834636e-01 -8.469764625678819492e-01 1.766962582838026430e+00 7.057185169421249959e+00 9.633301165809080024e-02 6.473661483055225263e-01 -1.494803000000000065e+04
4.306520057905224519e+00 3.036697418913970048e-01 -2.724561734127841639e-01 1.186302519755011082e+09 2.817368935328123314e+01 4.713900812737212842e-01 -6.274384423868871741e-01 1.215804590049654132e+00 6.738128469572147061e+00 2.258087807440291653e-02 5.999036268089365936e-02 -1.494802000000000044e+04
1.889943063720117999e+00 4.771404987275933984e-01 -2.374221209264063270e-01 1.186302519751262426e+09 2.994795368744207309e+01 4.381305858197657721e-01 -5.437545795837885887e-01 2.232031268014825987e+00 6.401111348558735870e+00 2.528552034901258572e-01 1.624056299864578071e-02 -1.494802000000000044e+04
5.976166550290510138e+00 3.014100434008041285e-01 -3.544357809298447348e-01 1.186302519752223492e+09 3.203966251804042997e+01 7.470624022750655957e-01 -9.273546943466361991e-01 2.808352198317621617e+00 7.128028879563822251e+00 3.582339599822649823e-01 8.337458060276349558e-02 -1.494802000000000044e+04
1.497627981473177439e+00 2.274839795603142978e-01 -5.187978083510623728e-01 1.186302519750565529e+09 3.218376917407255178e+01 5.144348548228485640e-01 -5.353319405116967467e-01 1.277869792368152568e+00 6.830960984642965528e+00 2.190447180866765542e-01 7.548454953179372096e-01 -1.494802000000000044e+04
9.376851694976455764e-01 2.731838649508468997e-01 -3.520431813940579358e-01 1.186302519753377676e+09 3.229404840156991696e+01 5.748021375789749143e-01 -8.373010818232102803e-01 6.201462450732442289e-01 7.013652670082370477e+00 4.528665465260988121e-01 4.305535591983550292e-02 -1.494802000000000044e+04
1.050617094525459816e+00 3.073637382961450504e-01 -4.479718306962552354e-01 1.186302519752351522e+09 3.381685502306221736e+01 9.272131547961341980e-01 -6.395616116573998866e-01 6.503265397313204854e-01 7.007650842051524442e+00 3.778428198413106287e-01 4.005451219466135138e-01 -1.494802000000000044e+04
3.702830704339716394e+00 2.773379408180109973e-01 -3.944242347473860821e-01 1.186302519753460407e+09 3.249735689230820412e+01 9.207760644597262623e-01 -9.716325454822245522e-01 3.056572934474809156e+00 7.171555720971793058e+00 1.260462988030154607e-01 5.520363745725739291e-01 -1.494802000000000044e+04
5.895762913170616848e+00 4.040744769931140512e-01 -3.338957845998302143e-01 1.186302519753154039e+09 3.129872549568118245e+01 6.138923853806734776e-01 -4.855684346327802103e-01 2.327674351269148900e+00 6.548092598249720453e+00 1.856685072889711074e-01 5.147440044380477975e-01 -1.494802000000000044e+04
8.568487522214061070e-01 3.964981974765112160e-01 -3.476178461644893747e-01 1.186302519751364231e+09 3.081053553986830096e+01 5.815614795235346524e-01 -9.480570478640212295e-01 8.519936290898723064e-01 7.115846414264887621e+00 1.430251339866386029e-01 2.399037531616043106e-01 -1.494802000000000044e+04
5.117711919936219545e+00 4.058247280508899268e-01 -3.595704184680869053e-01 1.186302519751149893e+09 3.078232174639764906e+01 7.166992634037605558e-01 -8.444461852976511418e-01 1.940911488287019315e+00 7.131802172091766145e+00 9.881319112213844680e-02 2.118239503043310989e-01 -1.494802000000000044e+04
5.649541012631751791e+00 2.177076881206758963e-01 -4.726697595581911271e-01 1.186302519751738548e+09 3.296481410997954242e+01 7.274717699478456812e-01 -9.053342763266016835e-01 2.064804037467415476e+00 7.052181429273570501e+00 4.419581671942177659e-01 2.433322837192503640e-01 -1.494802000000000044e+04
1.863493864283426671e+00 3.865676727238125387e-01 -2.084488122555681611e-01 1.186302519754566908e+09 2.891447504784997946e+01 4.277694248313118064e-01 -9.914991677585869301e-01 1.943314452959684191e+00 7.017542262208446679e+00 1.565644129663702477e-01 3.177540608758101792e-02 -1.494802000000000044e+04
1.282916869794080483e+00 4.191464647192583159e-01 -2.666151667003031078e-01 1.186302519753422022e+09 3.157312786451286613e+01 5.280239507524286946e-01 -8.329114031837860921e-01 9.282916496494196812e-01 7.042028481985603605e+00 2.245146529875821639e-01 5.465088526139940672e-01 -1.494801000000000022e+04
4.427519958959525326e+00 4.050170519007897929e-01 -2.135499554969768898e-01 1.186302519754775524e+09 3.418640155480694176e+01 7.891650546898636431e-01 -6.331254792935905318e-01 8.739742984517697710e-01 7.009109589576501875e+00 7.328001117773521589e-01 7.343111930997740094e-03 -1.494801000000000022e+04
8.322109224277199901e-01 2.778262898615224685e-01 -4.543582447587153350e-01 1.186302519752152205e+09 3.032029323528785980e+01 7.355271319933066598e-01 -9.012176676149209475e-01 1.743085260150754046e-01 6.897940494358020480e+00 6.938553214581366646e-02 3.530824063151682957e-01 -1.494801000000000022e+04
5.825819336718082164e-01 2.109204360770366993e-01 -5.625518603075417845e-01 1.186302519750653267e+09 3.487655947748507401e+01 9.324800777776308669e-01 -8.902138822251857153e-01 2.708612536636376134e-01 7.228285103981863635e+00 2.413879326599716602e-01 6.403660994627468073e-01 -1.494801000000000022e+04
2.159827213572976579e+00 3.858391717562380530e-01 -4.699108428213772393e-01 1.186302519750423908e+09 3.040323721774678845e+01 6.783658688950719995e-01 -9.505795132288225036e-01 1.701132589757766267e+00 7.149233206860136747e+00 1.256257534391417852e-01 3.347498066865662869e-01 -1.494801000000000022e+04
2.390806034937586200e-01 4.559760198700499312e-01 -1.067682504842125540e-01 1.186302519754980087e+09 2.917357917468547512e+01 7.510201671905069043e-01 -3.678043857326612209e-01 8.012228957050038236e-02 6.547026487564546748e+00 7.186516858129918250e-02 8.482977375303587739e-03 -1.494801000000000022e+04
2.249015480730899963e+00 2.236615459414389162e-01 -3.455494341375213718e-01 1.186302519753651142e+09 3.331822105433899850e+01 7.674960082061150768e-01 -9.692437905663440212e-01 1.864564818891969011e+00 7.266814835088906577e+00 5.648386253302533078e-01 4.969340694898565641e-02 -1.494801000000000022e+04
3.175219677799166806e+00 4.230761104069475365e-01 -3.661188125442901842e-01 1.186302519751198530e+09 3.160798498727485395e+01 5.713323919094582815e-01 -5.184922472219869460e-01 3.055458647771235992e+00 6.664974580494400058e+00 9.556229111980722724e-02 6.998577162754785475e-01 -1.494801000000000022e+04
6.022354730007197787e+00 5.093866443969040647e-01 -3.524150342248748013e-01 1.186302519750817299e+09 3.135219222052067423e+01 6.114082298762770762e-01 3.482234287315272847e-01 2.622982400339215925e+00 6.495899886818126134e+00 1.958732447790320907e-01 2.127067810092864442e-01 -1.494801000000000022e+04
3.606653536662532744e+00 4.205233001916634517e-01 -2.227668697112146490e-01 1.186302519754019260e+09 3.370392912367695004e+01 6.329108615268139726e-01 -9.323214148214880037e-01 1.883585909827212301e-01 7.289016697746951046e+00 4.415726221988238720e-01 3.821989873518233938e-01 -1.494801000000000022e+04
9.095416398776796640e-01 4.059083943087914981e-01 -2.789007291969865521e-01 1.186302519753316402e+09 3.057622316085945258e+01 7.701947071429344760e-01 -9.907978405325111870e-01 6.272184779955339851e-01 7.249477486915366420e+00 1.945474168088762168e-02 4.269143169786756009e-01 -1.494801000000000022e+04
8.112634282113282413e-01 3.530900445046351588e-01 -1.947987063336719393e-01 1.186302519755690813e+09 3.092377975596167516e+01 8.689018687078113867e-01 -9.889926216170776829e-01 1.990253842099189152e-01 7.411796514586305840e+00 7.320397376541863677e-02 3.955636375381553216e-01 -1.494801000000000022e+04
6.184357854298959900e+00 2.751750476738206164e-01 -3.166116591412485581e-01 1.186302519753391981e+09 3.300077672299722309e+01 6.372137867455311966e-01 -8.134659116428436532e-01 2.957505277476645933e+00 7.068366849716883671e+00 3.870982925104921590e-01 2.476956388095984951e-01 -1.494801000000000022e+04
4.047463816228277445e+00 4.053007357971222246e-01 -1.741540245605156523e-01 1.186302519755704641e+09 3.114663661264412653e+01 7.364150700815194073e-01 -7.917040479947068388e-01 6.431474065219111580e-01 6.836834678539178256e+00 1.661454075560239996e-01 3.228778100095633929e-01 -1.494801000000000022e+04
2.164373667519273514e+00 4.305182242955189476e-01 -9.764342465853456665e-02 1.186302519753948212e+09 3.134838361566456655e+01 5.942493166587385911e-01 -5.060040839147893488e-01 2.328622482652440873e+00 6.658892462099231579e+00 2.076543386582097028e-02 6.264654098505414437e-01 -1.494801000000000022e+04
5.718399379129345483e+00 2.707480183078467273e-01 -5.366203817848178570e-01 1.186302519751015902e+09 3.346306063124904284e+01 8.499636906236833767e-01 -9.134365501425519840e-01 1.862476606045037952e+00 7.220025625249109069e+00 2.517603955742389044e-01 6.196721247051589776e-01 -1.494801000000000022e+04
1.071427226579221514e+00 4.272096332068359148e-01 -3.916044540639799787e-01 1.186302519751846075e+09 3.156810231236602249e+01 6.081237815135509539e-01 -7.085659919112434757e-01 7.738035968034224776e-01 6.752915408098965067e+00 1.305812215343951088e-01 5.339356928615495157e-01 -1.494801000000000022e+04
6.904295457437489292e-01 2.457766040407312613e-01 -3.562128784192937214e-01 1.186302519751964331e+09 3.298544409852343051e+01 7.736042164592584758e-01 -7.823284756162265374e-01 6.201075285011578009e-01 7.106443823292758921e+00 4.149553512898646601e-01 1.187192139607361474e-01 -1.494800000000000000e+04
4.316612277906425099e+00 1.887055349902719004e-01 -4.045524990231959550e-01 1.186302519753814220e+09 3.147057739360347739e+01 8.237481329114737516e-01 -9.580013128960424007e-01 4.192179524648099731e-01 7.254818235202209920e+00 2.399686806103240311e-01 3.364348028729468032e-01 -1.494800000000000000e+04
2.764473223311229244e+00 4.761963975044372077e-01 -1.388117031142285240e-01 1.186302519754167557e+09 3.129649573465345824e+01 5.106594667348755001e-01 -8.377423145440636709e-01 2.856994268918056967e+00 7.113612214537879730e+00 9.528324975145566200e-02 6.741480593038616798e-01 -1.494800000000000000e+04
1.766414457078631095e+00 5.273836554464224058e-01 -3.528535266451759411e-01 1.186302519750936508e+09 3.235254421618171250e+01 6.609553341172139662e-01 -1.604912777061520343e-02 9.666597933119045472e-01 6.367351317085320872e+00 4.499741628069377497e-01 1.141451459574325950e-01 -1.494800000000000000e+04
2.644699767461966999e+00 2.988858127826408140e-01 -2.919403876635955353e-01 1.186302519755808115e+09 3.127809800877752267e+01 9.286162491062698310e-01 -7.110021625453772920e-01 1.862315273065979326e+00 6.969429392072088447e+00 3.924329641376961275e-01 7.608693263193856693e-02 -1.494800000000000000e+04
5.851054951075992605e+00 3.364739052055564783e-01 -3.270402793425278287e-01 1.186302519753903627e+09 3.180911773373561147e+01 7.207302854882412513e-01 -7.198979056013538047e-01 2.583956535242103669e+00 7.033758130531597708e+00 1.563671359524666099e-02 5.148434661016256797e-01 -1.494800000000000000e+04
4.986544729733598302e+00 4.460156607750739854e-01 -2.230391597867463771e-01 1.186302519753760815e+09 2.929354585081303952e+01 5.378743745639492646e-01 -9.975017557661375323e-01 1.573616593332686886e+00 7.183458317496042689e+00 6.565997460386047146e-02 2.390178823843004952e-01 -1.494800000000000000e+04
4.744473295991373796e-01 1.917383919296548056e-01 -4.657202886262039598e-01 1.186302519751358747e+09 3.037576869565449300e+01 6.076402861012920598e-01 -8.778415020787780909e-01 3.316747350086536872e-01 6.806530730481626712e+00 5.848905957711741238e-02 3.897886708169326364e-01 -1.494800000000000000e+04
2.616211950218847448e+00 3.333883661995839520e-01 -3.576332467599567244e-01 1.186302519753371477e+09 3.210688323975985270e+01 9.927494966920274999e-01 -8.421914571052584453e-01 2.191139320492013098e+00 7.318931213167629402e+00 1.548000667882615533e-01 3.892999556795502247e-01 -1.494800000000000000e+04
2.798933409600954381e+00 3.163781501162110654e-01 -2.653409547530953816e-01 1.186302519753970623e+09 3.027048521397841085e+01 4.599806097022997031e-01 -4.977859693231542759e-01 2.907655904421226456e+00 6.791198353407459365e+00 2.394421646544409865e-01 2.176319330428657661e-01 -1.494800000000000000e+04
3.816353703917698681e+00 1.536808177748596183e-01 -5.630142920784391158e-01 1.186302519750363350e+09 3.081585851142736487e+01 8.962359820765753993e-01 -9.996298109445919122e-01 4.197171185198749210e-01 7.281120772809580366e+00 9.350053638361350422e-03 3.170560131669699078e-01 -1.494800000000000000e+04
5.433515370118752408e+00 2.846850278041314630e-01 -4.440070990340925228e-01 1.186302519752961159e+09 3.141148388161338545e+01 7.864597202412074717e-01 -9.516873083685466472e-01 1.329334966464566170e+00 7.204497606624935102e+00 3.874150490960169835e-01 1.790339525260947195e-01 -1.494800000000000000e+04
4.838062074278124847e+00 2.412105859774024141e-01 -3.367169151541823946e-01 1.186302519753922939e+09 3.162924210974374262e+01 9.776996661177699277e-01 -3.710528929339213522e-01 1.373416219348682965e+00 6.621032531597147219e+00 8.558868615430702265e-02 3.282507768841554929e-01 -1.494800000000000000e+04
4.626805412763706826e+00 2.251721510475017118e-01 -4.157119926259431608e-01 1.186302519752504110e+09 2.987553988043434572e+01 5.035294713894090668e-01 -6.757278511847221170e-01 1.386569570848613875e+00 6.947342239115713802e+00 2.452285699708748046e-01 6.969906680502842983e-03 -1.494800000000000000e+04
4.982235197556716955e+00 2.497632575093058083e-01 -3.825260031221251467e-01 1.186302519753307819e+09 3.381310179204835009e+01 8.096605007865583792e-01 -8.758483393668593520e-01 1.337252197547465160e+00 7.300944512251890117e+00 2.365583573553916297e-01 6.291933440796145804e-01 -1.494798999999999978e+04
2.331247301451517373e+00 2.375484557539130070e-01 -3.349211903551314040e-01 1.186302519752650976e+09 3.164827980166583998e+01 6.692029309650783242e-01 -7.469551954659878756e-01 2.106729296013678088e+00 6.959142801787320920e+00 1.345250591873058954e-01 4.016626884556228627e-01 -1.494798999999999978e+04
5.052523934220196189e+00 3.031669311358762831e-01 -3.901154403503733770e-01 1.186302519752508879e+09 3.048636118097332215e+01 5.392513580685053265e-01 -8.845133567488916437e-01 1.579405154391792410e+00 7.250890420908443268e+00 3.726894118925572208e-04 7.796441655442942764e-01 -1.494798999999999978e+04
5.014835904849231696e+00 4.080778660083744236e-01 -3.431934203373652181e-01 1.186302519751765490e+09 3.192080451203509739e+01 6.958266292381651841e-01 -8.671772938474259229e-01 1.607802831538788224e+00 7.173715523099744473e+00 1.186589361161337758e-01 5.788091814588588457e-01 -1.494798999999999978e+04
4.729808987910703699e+00 3.792011126333301729e-01 -2.350066994956058752e-01 1.186302519753757000e+09 3.358916431881124254e+01 7.690793812623808456e-01 -8.520126393695320877e-01 1.469821356509429577e+00 7.190418450747205092e+00 3.963057325296490130e-02 7.924507682737151892e-01 -1.494798999999999978e+04
2.176578390391123996e+00 4.101532125729706602e-01 -1.851312832511684825e-01 1.186302519754923820e+09 3.333750444727754569e+01 6.683836901753711368e-01 -9.964682783448098879e-01 1.739481082181363103e+00 7.376739777184264213e+00 2.329138648508548570e-01 6.926576911929859248e-01 -1.494798999999999978e+04
7.020587177015081837e-01 4.079314724778554946e-01 -2.421985447630171373e-01 1.186302519755340099e+09 3.221043015246237928e+01 9.247541069215736709e-01 -9.797310105025667237e-01 3.140006633847399087e+00 7.330911887844855812e+00 5.332598372618668758e-01 6.625786880704018222e-02 -1.494798999999999978e+04
1.897090674781741093e+00 3.026845328558309123e-01 -4.865222908674169400e-01 1.186302519750079870e+09 3.411525796735025295e+01 6.479113233606859090e-01 -9.843670633878689458e-01 1.827127736497801358e+00 7.282782066944529120e+00 2.666462007347850660e-01 6.532821653251302818e-01 -1.494797999999999956e+04
9.023080030886418967e-01 3.207910106230770775e-01 -4.231206788838501320e-01 1.186302519751215219e+09 3.394017365549642307e+01 8.865290321059083878e-01 -9.742153970007999542e-01 6.363991803738628938e-01 7.401440313064466814e+00 1.148938108043783268e-01 6.957309092037360365e-01 -1.494797999999999956e+04
